"ChIJeY6RSPmyjxIRhMFV1ig3KPI","Gare","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipN3i8xpzcHjswmiqaBRgROZf37nWohC78FRpLMp=s1600-w500","Rampe Magenta, Casbah 16000, Algeria","2.50",NULL,NULL
"ChIJt-YOVFyyjxIRtjbcqm_m8U4","ARTABAS CONSTRUCTION","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipPRRsgWKYxuVm5ZvtfR-va-RAAea2V5ycoCHUy7=s1600-w480","Mohamed 5 Blvd, Alger Centre 16000, Algeria","3.00",NULL,NULL
"ChIJVes1dZ2yjxIRPKvH9FziPJM","The shrine of the martyr","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipOt5mfNkkhMFdYmlc8VRymwmyPrqFna6EmJ-_3k=s1600-w500","Chemin Omar Kechkar, Algiers, Algeria","4.40",NULL,NULL
"ChIJcRgae_utjxIRjTOkXay5jwg","Zoo ben aknoun","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipPfVwFNhJ8YNC25hy8PHIab9CNFoZg_xWvb-VLv=s1600-w500","Chemin de d'attraction, Hydra, Algeria","3.20",NULL,NULL
"ChIJ0U8AJf6yjxIRk-x--4UblRI","Dar Hassan Pacha","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipPgK_PmXjz0DocAahjp7eYXJyp2nvOifv3snFdz=s1600-w500","Algiers 16000, Algeria","4.30",NULL,NULL
"ChIJh2nCGZmyjxIRcUslJTMI1Uk","Jardin d'essai - Alger","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipPjSZJBOdTecUK6YYXgVsw9d4pEK9w41YGVLW7K=s1600-w500","Mohamed Belouizdad, Algeria","4.60",NULL,NULL
"ChIJGXPgmeGtjxIRSLVoqk1cEtM","DRISSI VOYAGE","Algiers","DZ",,"Chemin Said Hamdine, Bir Mourad Raïs, Algeria","5.00",NULL,NULL
"ChIJsYI20F9NjhIR3VokaielES4","Sablettes Beach","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipNpmduCxAiMS03X5DxtIgyUP6zlULR0Yx8qcMGg=s1600-w500","Hussein Dey, Algeria","3.90",NULL,NULL
"ChIJvSi1eQtSjhIR7SM16aDoKhg","Dream Park","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipMlmZ28-65FRWN7FrvaZuiuY8PWju0tnrqxb_c5=s1600-w500","Mohammadia, Algeria","3.50",NULL,NULL
"ChIJoTYgO0OyjxIReUhseHo-38Q","Beyrouth Parc","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipMXbC6e9ycztsy0QhZer9OeMRh1U0fu9MgW0TCN=s1600-w500","94 Boulevard Colonel Krim Belkacem, Alger Ctre, Algeria","4.40",NULL,NULL
"ChIJKQS5roCxjxIRJ6LCQQbRYa0","Sidem Ingeneering","Algiers","DZ",,"116, Route Neuve, Algeria","3.60",NULL,NULL
"ChIJv_nH9ZGtjxIR-IWiTQUlBRA","Aqua techniques","Algiers","DZ",,"Cite Castors 4éme groupe Bir Mourad Rais Alger, 16005, Algeria","0.00",NULL,NULL
"ChIJc7_dWmiyjxIR7XJXpMkuJ6o","Freedom Park","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipNqHNOrIQvZvV4nqcmT1qF2k0pmNSUj91ovTTaj=s1600-w500","Rue Didouche Mourad, Algiers 16000, Algeria","4.20",NULL,NULL
"ChIJMfuGcOhSjhIRhqTbu9uFRpc","Parc de PRISE D'EAU","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipN-9FA8qb82Xq7l8CHS9RattDnfwlIAxOrl86Pw=s1600-w500","Bourouba, Algeria","3.20",NULL,NULL
"ChIJu2f7VHyyjxIROTe5WlHCE_k","Martyrs Mosque","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipMTjaEspl82SJye2MAnyi1ZcHzHWdg43fsAfkwG=s1600-w500","Boulevard Des Martyrs, Alger, Algeria","4.00",NULL,NULL
"ChIJeWNeRZ1SjhIRPnYrOt3mm9U","الصبلات 2015","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipPyzu42F6zjFoQn-j_clJ04s7ju4TjiDVh1sM3w=s1600-w500","Hussein Dey, Algeria","4.40",NULL,NULL
"ChIJ6wtYCnGyjxIRXEWMsm0MJmE","Atlas Forest","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipN4fDNco68RODPu36KSmcySNRjtQOd0e_TLQ-Cj=s1600-w500","Avenue Mohammaedi, Alger, Algeria","4.30",NULL,NULL
"ChIJky8AHp-wjxIRcfbV1eQDsX0","Plage Dominque","Algiers","DZ","https://lh3.googleusercontent.com/p/AF1QipOGIpynXljC6OJe17fcridS-TXJkB2c-v3ZIpNf=s1600-w500","Ain Benian, Algeria","4.50",NULL,NULL
"ChIJRwtBodSKpRIR6S_zoNiURFE","National Stadium MI Consell","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipPNVtJZ8oJCIoLQwBHWGQB_TPS5nULRg0Hp2Ss=s1600-w500","AD500 Andorra la Vella, Andorra","4.00",NULL,NULL
"ChIJwf9TQduKpRIRt3H1pX6KHOY","Claustrophobia Andorra Escape Rooms","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipOgbKhUCZ3cmTjUQHemjWLHBUy2SSsJK9qdZGeB=s1600-w500","Avd, Esteve Albert, AD700 Escaldes-Engordany, Andorra","4.80",NULL,NULL
"ChIJIxUNJHzzpRIRU6dWA6zx4tc","Cal Pau de la Ramona","Andorra","AD",,"AD600, Andorra","0.00",NULL,NULL
"ChIJd83NQNOKpRIR7jjpJQek2d4","Cal Cintet","Andorra","AD",,"Plaça Príncep Benlloch, 4-6, AD500 Andorra la Vella, Andorra","0.00",NULL,NULL
"ChIJ9e6_QMpfrxIRuafbPi7mwOA","Coco Room Andorra","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipNObcd9rWco7o-AitpHqkuwbJxpyXIJ5hCRzf1U=s1600-w500","Av. de Sant Antoni, 48, AD400 La Massana, Andorra","5.00",NULL,NULL
"ChIJzTFyy4z0pRIRTcXTcpQUTB8","Vell forn de calç de la Margineda","Andorra","AD",,"Carrer dels Emprius, 12, AD500 Andorra la Vella, Andorra","0.00",NULL,NULL
"ChIJ6XXyW2XzpRIRdJiIPk-Vlb0","Colomer d'Aubinyà","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipNBRqnrJZQVi5ny4ux9rroiacIz5g5FOLdsRUe4=s1600-w500","AD600, Andorra","0.00",NULL,NULL
"ChIJFX62BzPzpRIRIvsCsz92bG8","Tobotronc - Estación de descenso","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipP4ZghZuqsvWxgXVktAQ1g4gcQX-I6InRsoaAqz=s1600-w500","Ctra. de la Rabassa, AD600 Sant Julià de Lòria, Andorra","4.30",NULL,NULL
"ChIJs-OCBNSJpRIR1ZiLMNNSPNQ","Via Ferrada dels Clots de l'Aspra","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipNY4F0qxAEi1EkxiqOoMCRZD6SjnTsGExp4vaBY=s1600-w500","AD200 Encamp, Andorra","4.40",NULL,NULL
"ChIJU7nEichdrxIRPWzhGYWAX44","Llacs de Tristaina","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipMBy9lnkbZtAS86VU_A03np7iO9Xd3W1gSMVOfu=s1600-w500","Estany Primer, Andorra","4.80",NULL,NULL
"ChIJncQ-OwiKpRIRWKH1o14rFnU","Torre dels Moros","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipMxdadmlqcxpZfTh4QlTxhSVLr_cP11RI2ACCW4=s1600-w500","AD200 Encamp, Andorra","4.10",NULL,NULL
"ChIJlW9G4_FdrxIRwvYyo42x3Ww","Cabanes del Castellar","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipN-8tXHRSZrPx4Xx6IAPqagPPcMr-9d_pK6Kjk8=s1600-w500","AD300 Ordino, Andorra","4.60",NULL,NULL
"ChIJqZvkv4L0pRIR2gS0dwv4BRc","Cal Sisquet","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipMT6FmjOb9fOSTGcKfOD7RVaLO4yMnk_hzmh-7j=s1600-w500","Av. Verge de Canòlich, 23, AD600 Sant Julià de Lòria, Andorra","3.00",NULL,NULL
"ChIJOfwUchXzpRIRqfrnFHXsQv8","Naturlandia","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipP7yUupiR-9nzfBCafugmsK_gCoA06YSA7MO9KQ=s1600-w500","Ctra. de la Rabassa, AD600 Sant Julià de Lòria, Andorra","3.70",NULL,NULL
"ChIJgUAk9NCKpRIRPnxX7YvRKRA","Oficina de Turisme de la Rotonda","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipM94d0CdSQBJLAy9tGKrmFwRvWYeB8LjQ3f5nFI=s1600-w500","Av. Meritxell, 73, AD500 Andorra la Vella, Andorra","4.20",NULL,NULL
"ChIJKzG2c_uJpRIRDLlNXGGms58","Lloc Pagà de Michael Warren","Andorra","AD",,"AD200 Encamp, Andorra","3.50",NULL,NULL
"ChIJLf1wFVyKpRIRvBUSUijcads","Vell Terminal del funicular d'Engolasters","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipOFNiiDZ5_rR6x5Tagaj8kHS-fzKT40R-lRWpS7=s1600-w500","Ctra. d'Engolasters, 10, AD700 Escaldes-Engordany, Andorra","4.10",NULL,NULL
"ChIJz7GQzLWLpRIR0Xnx5_ZF1AI","Presa i caseta del guarda de Ràmio","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipM9JWwNRjlanR7rSONQAMryXHQ_ZJ8-VvihrXH3=s1600-w500","AD700 Les Escaldes, Andorra","0.00",NULL,NULL
"ChIJm-LlitCKpRIRQlREymht_wY","Noblesse du Temps Salvador Dalí","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipPJkrM1ShzFuVb0YkArjszuVapYjPOuOJbeVGgH=s1600-w500","Plaça de la Rotonda, AD500 Andorra la Vella, Andorra","4.40",NULL,NULL
"ChIJAQl6Hy31pRIRW_eVODvlHKI","Solá irrigation canal trail","Andorra","AD","https://lh3.googleusercontent.com/p/AF1QipPEBdWR2QNRPjA7iDeO9qMNu0WRULMnf_b4LO2o=s1600-w500","Passeig del Rec del Solà, AD500 Andorra la Vella, Andorra","4.70",NULL,NULL
"ChIJwdw8U1jyURoRngCTwfVNpio","Fortress of São Miguel","Luanda","AO","https://lh3.googleusercontent.com/p/AF1QipMBcuwwLXf12nabLwTRFIa03OgGjmTwAncYXOkp=s1600-w500","Calçada de São Miguel, Luanda, Angola","4.10",NULL,NULL
"ChIJEW5A9yb1URoRQpOnvnhbba4","INFOTUR.INSTITUTO DE FOMENTO TURISTICO DE aNGOLA","Luanda","AO",,"Luanda, Angola","4.00",NULL,NULL
"ChIJ7e31vFHyURoRI1qDr6vuMKU","Cathedral of the Holy Saviour","Luanda","AO","https://lh3.googleusercontent.com/p/AF1QipNKRoKAAFZiD8dOdD8WxoG9NdUc8n7TXImCiLQa=s1600-w500","Luanda, Angola","4.30",NULL,NULL
"ChIJD0sRUh7uURoRZDnivczQnRU","S. Pedro da Barra","Luanda","AO","https://lh3.googleusercontent.com/p/AF1QipPRwQURH2q9rEGFeFTXw-Bsl7dKDTuGdmaGAhmx=s1600-w500","Luanda, Angola","3.90",NULL,NULL
"ChIJMTKovePtURoRvfBKwg_5oNI","Fortaleza de N. Sra. da Flor da Rosa","Luanda","AO","https://lh3.googleusercontent.com/p/AF1QipPrcL1jN__wrWLNtIr_qqqtsuuU_XEuR2dJCSyD=s1600-w500","Av. Murtala Mohammed, Luanda, Angola","4.10",NULL,NULL
"ChIJgTF3jMLzURoRBPuqzbTWZGA","Luanda Bullring","Luanda","AO","https://lh3.googleusercontent.com/p/AF1QipPuQpKKx8NZQcWD2Dwo5yH-FsJM57o2c-FLioTp=s1600-w500","Luanda, Angola","3.20",NULL,NULL
"ChIJMYD5uOS8akARZUvcEE41k5E","Charles Aznavour square","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipNzVUNgVftZcPvp3t4HcPzL6il8XZg2iChd85zu=s1600-w500","Abovyan St, Yerevan, Armenia","4.70",NULL,NULL
"ChIJLzqoR-K8akARifW3smujBaI","Freedom Square","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipOMdldoZ65TVJZCcGK9FaQ9E6oywTOmLDQeyC1l=s1600-w500","Yerevan, Armenia","4.70",NULL,NULL
"ChIJ95kEjCG9akARw1QLPYteFlQ","Cascade Complex","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipMBpmdduYjoaBYbgNU0VLuNDLmbuMnFfbkbE2eo=s1600-w500","10 Tamanyan St, Yerevan 0009, Armenia","4.70",NULL,NULL
"ChIJYQzkoVq9akARHaznQTJbseU","Yerevan Zipline Airlines","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipN67DMUahaRg6L64l7sjBynn7QoVXn3lZ5dDCtx=s1600-w500","Nor Arabkir, Yerevan, Armenia","5.00",NULL,NULL
"ChIJabVcPfi8akARbqitIBqr4BU","Elite Plaza Business Center","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipOGRaKUGLAflYfI-DQZJpV3toYVyEXL3IvwYOG0=s1600-w500","15 Movses Khorenatsi Street Yerevan AM 0010, 15 Movses Khorenatsi Street, Yerevan, Armenia","4.60",NULL,NULL
"ChIJoXpqw_q8akARFtDiRHW6adM","Sakharov Square","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipPtDpjjT7FEovBnc7JOeXaQ2NXWQBiRca0UuR8H=s1600-w500","Nalbandyan St, Yerevan, Armenia","4.20",NULL,NULL
"ChIJ9XN_SlmiakAR0n-2Zv3dZmQ","Levon's Divine Underground","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipM8rFOwPSsIAKvNT2lSHHbIDf-GuhZ-M4_vfesR=s1600-w500","Arinj, Armenia","4.80",NULL,NULL
"ChIJbzv8jCa9akARtcc1eFOXusM","Ferris wheels","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipNrY74GSQfALn0zSHUVrhsvUyYtE6HE9y24c0Jv=s1600-w500","Yerevan, Armenia","4.20",NULL,NULL
"ChIJrT6lFy2jakAREBxoARzZl-4","Eagles","Yerevan","AM",,"Yerevan, Armenia","5.00",NULL,NULL
"ChIJa9W_M828akAR14C4Ek690-0","Przewalski's Horses","Yerevan","AM",,"Yerevan, Armenia","5.00",NULL,NULL
"ChIJu8PyMM28akARkY5jGO4i6DE","Asiatic Black Bear","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipP-AWxHHYZwd8uDa9dJZCIr2et6bq0vED1kyHZN=s1600-w500","Yerevan, Armenia","4.50",NULL,NULL
"ChIJTxBEjxm9akARwCFzp_DYTZ4","Lovers' Park","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipMBVqIEvKcFsMcve0qbWNXRmgeO6wGetG2IKI8S=s1600-w500","21 Marshal Baghramyan Ave, Yerevan 0019, Armenia","4.60",NULL,NULL
"ChIJ_Qanc_q8akARPiWpa6KWvOk","OPEN AIR EXPOSITION - ԲԱՑՕԹՅԱ ՑՈՒՑԱՀԱՆԴԵՍ - ВЫСТАВКА ПОД ОТКРЫТЫМ НЕБОМ","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipNFvofypOcnUyUKASJ3j3Nq-JcBrLwxYGmIWzCy=s1600-w500","Yerevan, Armenia","4.90",NULL,NULL
"ChIJ2XqX8CC9akAR121uu-BYIX8","Matenadaran","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipNWg-4feA-qBKctqF5Bafin-0culO2imLALmMBR=s1600-w500","53 Mashtots Avenue, Yerevan 0009, Armenia","4.80",NULL,NULL
"ChIJSe921fq8akARRpoSFy5Maqo","ONE WAY TOUR - travel to Armenia","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipMNCC7cYxN-wSG2Qy16UWKKHtsnJj0edqkd4sKf=s1600-w500","AM, 0002, 16 Ghazar Parpetsi St, Yerevan, Armenia","4.40",NULL,NULL
"ChIJE28KstK8akARQ8YVOWN-huk","Yerevan Zoo","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipM-7bl2DOEEgSalXtYxFOV1lWC1YwrohnIUMVNZ=s1600-w500","20 Myasnikyan Ave, Yerevan 0025, Armenia","4.60",NULL,NULL
"ChIJr4cu__y8akARDYAFR1X6kAs","Missak Manouchian Park","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipN9u5fhezVXjNbdqzqqFdodk9fbstpS0ujxHcYS=s1600-w500","Mesrop Mashtots Ave, Yerevan, Armenia","4.50",NULL,NULL
"ChIJrQi3NS2jakAR9fwZrtD5trY","Brown Bears","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipN8rPN63WfLxdBcsVOy0w68Zmat1aykvOfFHVoR=s1600-w500","Yerevan, Armenia","5.00",NULL,NULL
"ChIJTbVE-ya9akAR_8t8r73YgqU","Eternal Fire","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipOMShDyH32a2N2R1e3dAd0f26BwgwfLZ4pDlkvH=s1600-w500","Yerevan, Armenia","4.80",NULL,NULL
"ChIJFaoGYwi9akARYmeM7DuiviY","Tsitsernakaberd Armenian Genocide Memorial Complex","Yerevan","AM","https://lh3.googleusercontent.com/p/AF1QipP3EoIypANrsPTZYP85tjKOvX4fzBYW91AVPmOu=s1600-w500","Tsitsernakaberd Hwy, Yerevan, Armenia","4.70",NULL,NULL
"ChIJ-UDjOkFNFmsRMS4-Ta5Bcxw","National Film and Sound Archive of Australia (NFSA)","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipOQOVha8l8rreHcrDQiklSPfYp-0UKm5u7Pvx2Y=s1600-w500","McCoy Circuit, Acton ACT 2601, Australia","4.10",NULL,NULL
"ChIJRx-v7RRNFmsRCSwZfYJMHdU","National Capital Exhibition","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipNu0QXbISTwyNRLbj6wO7rWuGauTpaB8cO_9FAN=s1600-w500","Barrine Dr, Parkes ACT 2600, Australia","4.30",NULL,NULL
"ChIJEbzQhz1NFmsROGnVx-b_j2I","National Carillon","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipMDvyHWGBtXS1dmXUOug7G8u-yNFx87H0hkOOwU=s1600-w500","Aspen Island, Parkes ACT 2600, Australia","4.50",NULL,NULL
"ChIJodiDyWhNFmsRSxeYxiQqXyc","Canberra Times Fountain","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipNLGYoQlTJ-zEyDs5pw8204DHxcqonQUwvQAJKi=s1600-w500","Canberra ACT 2601, Australia","4.80",NULL,NULL
"ChIJt0ZOIEFNFmsRPUNPs81G31k","The Shine Dome","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipP6Idl0lnKw24K9unaY5bVjeoISLvK2S9vy89ja=s1600-w500","15 Gordon St, Acton ACT 2601, Australia","4.70",NULL,NULL
"ChIJf5ZB4mhNFmsR5RA7YA0utOw","Civic Square","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipOuTlownPxCdhzed8Md4uZN_wbAs6AMvKeMwFWk=s1600-w500","180 London Circuit, Canberra ACT 2601, Australia","3.90",NULL,NULL
"ChIJA4UCBUizF2sRU7ea3_SUIfA","Royal Australian Mint","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipM84WZGd-oTZfG1QcXrstBpvT2GKCsYSmaX1Zk5=s1600-w500","Denison St, Deakin ACT 2600, Australia","4.50",NULL,NULL
"ChIJZVquFyBNFmsRKR9OYAmlor4","Canberra Centenary Trail","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipMcXTxkQXow0jlqRQUIlIa2kteVSEzGGyr-3dr7=s1600-w500","Parliament Dr, Capital Hill ACT 2600, Australia","4.60",NULL,NULL
"ChIJfd24OBZNFmsRTrNK7IZT6-E","Australians of the Year Walk","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipPoJ0oIWLZR9xNSe7wizWSuVoUTcaChk-lbfh0M=s1600-w500","Commonwealth Ave, Parkes ACT 2600, Australia","4.40",NULL,NULL
"ChIJSWRhWHFNFmsRYnTx76_U3yc","Anzac Parade","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipO-y5Iw530tPsqLZOYJHrDEYei5s2JooXARhQ37=s1600-w500","Anzac Parade, Campbell ACT 2612, Australia","4.40",NULL,NULL
"ChIJO5cjXXFNFmsRlLaox_gfLKY","Australian Vietnam Forces National Memorial","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipOhabOv98MXe1YG1z6MbWHJw9GyfMuRZFYACypN=s1600-w500","Anzac Parade, Reid ACT 2612, Australia","4.60",NULL,NULL
"ChIJkWgAHhhNFmsRnOiLOCq9iP0","Centenary of the Age Pension Commemoration","Canberra","AU",,"Parkes ACT 2600, Australia","0.00",NULL,NULL
"ChIJRx-v7RRNFmsRe2YgdBlTnps","National Capital Exhibition","Canberra","AU",,"Barrine Dr, Parkes ACT 2600, Australia","0.00",NULL,NULL
"ChIJ484F2vyyF2sRcSZ5UZuOk-E","The National Bonsai and Penjing Collection","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipNnWLdxqfX4uwunbSFyED9ODZKy2WlVvCkLV4Wg=s1600-w500","Forest Dr, Molonglo Valley ACT 2611, Australia","4.60",NULL,NULL
"ChIJDQgWf0lNFmsRrpHClzwPRXA","Telstra Tower","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipPNXLekVDOBfTA2lRq8OuA9pNEe4EMiht4DNP-3=s1600-w500","100 Black Mountain Dr, Acton ACT 2601, Australia","4.20",NULL,NULL
"ChIJeautzS9NFmsRjlp4ln2-tgo","Captain Cook Memorial Jet","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipOPsNjmxmgBMZs-4I1K4g9HspzlaMZnsQwetqmb=s1600-w500","Lake Burley Griffin, Regatta Pl, Parkes ACT 2600, Australia","4.50",NULL,NULL
"ChIJycCZ8qBNFmsRyGVBjO-hGpo","Australian-American Memorial ""The Eagle""","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipPsHgmadWbHLPMGsKcDsf-Ws_I10drmSM-lyKM=s1600-w500","17 Sir Thomas Blamey Square, Russell ACT 2600, Australia","3.80",NULL,NULL
"ChIJd9TZRndNFmsRvWw9-ruIk7Q","Australian Army National Memorial","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipMrchZoGQyEhbsM1nP9tAFQAwoiHTHwHUrUaCQM=s1600-w500","Anzac Parade, Reid ACT 2612, Australia","5.00",NULL,NULL
"ChIJ1Zdl27dMFmsRPFlTmvKA2gs","Red Hill Lookout","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipMqkPe4IfRmh6p0hnA8rIdAR0hmhyJ7ZzoeUI0K=s1600-w500","Red Hill ACT 2603, Australia","4.60",NULL,NULL
"ChIJw9FZNtiyF2sREEpXi2_qAA8","Weston Park","Canberra","AU","https://lh3.googleusercontent.com/p/AF1QipNyFxl4DHy-Ry_D95m4mYXh7wPqoexzFcDiKbTg=s1600-w500","Weston Park Rd, Yarralumla ACT 2600, Australia","4.50",NULL,NULL
"ChIJ7-5VUqAHbUcRgc2Aof9CFc8","Vienna Ring Tram Sightseeing","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipPJdOaHmFUWBFr1OLhNTaCKkbkePCkZrbPRFeCv=s1600-w500","Schwedenpl., 1010 Wien, Austria","3.80",NULL,NULL
"ChIJCWTviJAHbUcRePewnEHBJuU","Maria-Theresien-Platz","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipPtRIvx11cJLVerRBea0BXZD2KvMHUA57-1Vh2c=s1600-w500","Burgring 5, 1010 Wien, Austria","4.70",NULL,NULL
"ChIJ20uyK5oHbUcR2wb0rcb2P-0","State Hall of the Austrian National Library","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipO23nb7eRLJbgq5RETwPiIZJsgLJSpwGI7GTJoM=s1600-w500","Josefsplatz 1, 1010 Wien, Austria","4.90",NULL,NULL
"ChIJ9374rpkHbUcRp7vVrJHYyUA","Michaelerplatz","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipP548JJrT6cSWIFj9v1wWTutZ4nCY55AuZ1BH0Z=s1600-w500","Michaelerplatz 4, 1010 Wien, Austria","4.60",NULL,NULL
"ChIJEV_Llq4HbUcRqLt_V-sW6xs","Vienna Porcelain Manufactory Augarten","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipOS3TTT0ZcFMD3I-UqDgSVpQteQjL5_5p1MYBTF=s1600-w500","Austria, Obere Augartenstraße 1, 1020 Wien, Austria","4.20",NULL,NULL
"ChIJnYq1jKEHbUcRex1VaUZfj0k","Hotrod Tour Wien","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipN00KVpvPkvlGMkV4JkTGn7bCGQrXPONQsfOTxa=s1600-w500","Judengasse 4, 1010 Wien, Austria","4.40",NULL,NULL
"ChIJnQAHwZAHbUcRycXUTr8uocQ","Museum of Natural History Vienna","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipNHC5bQKO57dkuaRsvnH-DI2D3l7lYaR_FTVHzX=s1600-w500","Burgring 7, 1010 Wien, Austria","4.70",NULL,NULL
"ChIJz-w_Ip8HbUcRWTHc-vNXlxc","St. Stephen's Cathedral","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipPtkPgagGexjA3G4Cwl-6kjk8dM6ftx8qWXufQg=s1600-w500","Stephansplatz 3, 1010 Wien, Austria","4.60",NULL,NULL
"ChIJbac0_JgHbUcRXkPUJudXIpA","Time Travel Vienna","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipNhhouAnAyjSQGA9U5OE34km9up2LxAkRXMslmJ=s1600-w500","Habsburgergasse 10A, 1010 Wien, Austria","4.40",NULL,NULL
"ChIJJYWNjA8HbUcRBlfleWeh1qw","Viennese Giant Ferris Wheel","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipMQbg_LWGTg-BiSWXXVXZEcND_1j4UUZU0laZ-t=s1600-w500","Riesenradplatz 1, 1020 Wien, Austria","4.40",NULL,NULL
"ChIJqf1Swg8HbUcRcSEVm9lhgag","Kugelmugel","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipNpCxBLbrcsVfbQUltVOf3ukQVfjmPWKmCh2X3L=s1600-w500","Antifaschismuspl. 2, 1020 Wien, Austria","4.70",NULL,NULL
"ChIJHc2qvpkHbUcRK-t1-qwD4II","hoffburg","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipO53JAdyY615wHnwQwMtAtjl_yiN317Q0w9zCJH=s1600-w500","In der Burg, 1010 Wien, Austria","4.60",NULL,NULL
"ChIJYS9UGJ8HbUcRhzAaxIgzDuo","St. Stephen's Cathedral","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipNBiH53LBNEBylC1uFv2s6immiSt7m3_7mNRAsX=s1600-w500","Stephansplatz 4, 1010 Wien, Austria","4.70",NULL,NULL
"ChIJ-VLPBpQHbUcRD5IT6HkgXsE","Expat Center of the Vienna Business Agency","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipNrHvJUrcss7ABkw1JkBkNLhfXDBr24UjcXChNL=s1600-w500","Schmerlingpl. 3, 1010 Wien, Austria","4.70",NULL,NULL
"ChIJi4875yGobUcR6M9wtRM8APM","Arik-Brauer-Haus","Vienna","AT","https://lh3.googleusercontent.com/p/AF1QipOIb9X0diqNoX_73j-P0EPmLzRMIBcTFwDBO8N7=s1600-w500","Gumpendorfer Str. 134-136, 1060 Wien, Austria","4.60",NULL,NULL
